relative_unix	hashed_host_path_query	response_size	time_firstbyte
32182	-1921432416	15487	1.89E-4
32182	483414117	28715	1.93E-4
32182	-2087873147	9303	0.220354
32182	-1758679446	90741	2.27E-4
32182	-2019591850	21894	2.59E-4
32182	1174791189	15005	2.72E-4
32182	80827826	20371	2.56E-4
32182	1815239245	21745	1.85E-4
32182	-1463770255	84969	2.0E-4
32182	787072531	20870	0.257622
32182	110770206	37184	1.93E-4
32182	91999901	43380	1.79E-4
32182	-165341241	34881	1.9E-4
32182	1097186729	26996	2.5E-4
32182	-1948550910	16946	2.05E-4
32182	-1070351476	12064	1.96E-4
32182	-1592172987	42810	2.19E-4
32182	2143377145	70817	1.9E-4
32182	-578333915	22825	0.209778
32182	-1105756586	14097	0.192969
32182	-1316681750	34353	1.79E-4
32182	2072142274	10776	1.9E-4
32182	1774192738	46754	1.85E-4
32182	-1296151019	71515	1.9E-4
32182	996797347	23082	0.314214
32182	-336162297	23161	1.82E-4
32182	-1954143634	28596	2.19E-4
32182	672864154	30351	2.13E-4
32182	-195336593	29313	1.97E-4
32182	-147055669	22767	1.85E-4
32182	-1058761341	49397	1.85E-4
32182	133418865	19471	1.88E-4
32182	-1756164220	15457	2.57E-4
32182	-1448617428	23303	2.04E-4
32182	672864154	30351	1.95E-4
32182	-1133348926	61226	2.33E-4
32182	-23213296	22670	2.12E-4
32182	-344923669	29298	2.62E-4
32182	-808111546	16069	1.97E-4
32182	-1442785916	53861	0.22459
32182	-1022921514	30391	0.244445
32182	-1548498608	26622	1.95E-4
32182	-1001064172	32691	1.94E-4
32182	-1229897255	9919	2.43E-4
32182	-2018458833	21302	2.78E-4
32182	604376197	40222	2.08E-4
32182	1303373654	39323	1.86E-4
32182	411223966	13273	1.9E-4
32182	1809999460	13702	2.82E-4
32182	622827502	16992	2.41E-4
32182	1286141665	14144	2.21E-4
32182	-1316681750	34353	2.06E-4
32182	862539049	30190	1.89E-4
32182	367053295	10527	2.36E-4
32182	-2053528277	20890	0.345655
32182	1226307971	31516	1.89E-4
32182	1352692618	219567	2.11E-4
32182	511458388	35312	1.98E-4
32182	738461481	8816	2.02E-4
32182	1382243648	31492	2.02E-4
32182	2048947924	9135	2.55E-4
32182	-1104433980	8806	1.81E-4
32182	146145500	72473	1.81E-4
32182	-1285393565	17225	2.29E-4
32182	1683006499	10763	0.300599
32182	-1782595972	24612	2.37E-4
32182	124615941	179070	1.85E-4
32182	186945723	47535	2.09E-4
32182	-361356194	17752	2.13E-4
32182	-1316681750	34353	2.05E-4
32182	-1105133725	8006	2.02E-4
32182	839647869	21545	1.85E-4
32182	508668028	14073	1.77E-4
32182	-1591467342	62369	2.56E-4
32182	-1826488033	34913	2.32E-4
32182	-1653450788	94126	2.11E-4
32182	-282400402	36623	1.9E-4
32182	723500587	42379	1.87E-4
32182	-1493642401	56196	2.88E-4
32182	-2101072650	12053	1.85E-4
32182	719385387	20902	1.87E-4
32182	-2080110453	32607	2.16E-4
32182	445281765	15990	2.26E-4
32182	-1141530634	33121	1.99E-4
32182	1861225950	17584	2.0E-4
32182	-1437451438	11244	1.95E-4
32182	-1114453969	63494	1.77E-4
32182	-1889149296	27919	0.27609
32182	-321808299	20994	2.25E-4
32182	-1316681750	34355	2.36E-4
32183	-617375386	27858	1.85E-4
32183	1191066217	45304	2.44E-4
32183	2047412604	21393	2.04E-4
32183	-429162626	12247	1.74E-4
32183	-1782595972	24612	2.07E-4
32183	460251800	30659	1.85E-4
32183	1781041324	22363	1.81E-4
32183	-1319510344	45492	2.88E-4
32183	-4333218	26406	0.250598
32183	124615941	179070	1.84E-4
32183	-242503984	35053	0.278838
32183	-87106086	20018	1.99E-4
32183	-289001262	11772	0.287076
32183	1155033741	30618	0.265102
32183	1414050249	69587	2.21E-4
32183	-1980797865	71638	2.17E-4
32183	29240229	15610	1.85E-4
32183	-1151326926	25111	2.01E-4
32183	798817158	25698	1.99E-4
32183	1753817164	61754	1.86E-4
32183	-1718061996	19965	2.21E-4
32183	-2106732323	76012	2.48E-4
32183	-1037587031	26237	2.76E-4
32183	1680525819	14392	1.81E-4
32183	2009241440	29102	1.86E-4
32183	-1593908418	11421	2.57E-4
32183	1312222110	15183	2.56E-4
32183	-1316681750	34353	2.2E-4
32183	1144299560	31861	2.08E-4
32183	1477726353	29656	1.93E-4
32183	-1384285162	16249	2.0E-4
32183	-1494920124	29795	1.9E-4
32183	896191730	13217	1.83E-4
32183	-1228553983	19166	2.98E-4
32183	712902738	32977	1.82E-4
32183	1224601486	13366	2.14E-4
32183	1517522514	155596	2.01E-4
32183	-1565875825	46802	1.84E-4
32183	1571970771	14421	1.82E-4
32183	168405083	33839	2.21E-4
32183	-484000749	21853	2.62E-4
32183	-819011480	51209	2.29E-4
32183	1999854684	16924	1.8E-4
32183	-1199247564	11863	2.12E-4
32183	-2023656201	31343	1.92E-4
32183	-680532394	15899	1.89E-4
32183	-1162184724	21354	0.312141
32183	320698813	70322	1.92E-4
32183	703006923	26287	1.87E-4
32183	-1047110258	28953	1.73E-4
32183	1696933848	10765	1.95E-4
32183	-986847231	31479	1.91E-4
32183	37805422	60971	1.94E-4
32183	-816588117	47880	3.15E-4
32183	634319305	47277	1.98E-4
32183	261617693	28518	1.85E-4
32183	-1952283312	33975	2.26E-4
32183	277196140	18137	2.23E-4
32183	-1337720012	22255	1.85E-4
32183	-1863471613	41625	1.91E-4
32183	-1251421741	23535	1.84E-4
32183	-2118376642	70311	2.33E-4
32183	287485386	29050	1.7E-4
32183	-1060133013	35961	2.11E-4
32183	1536579521	18352	2.03E-4
32183	-1823335979	12321	2.07E-4
32183	-152207478	11787	1.76E-4
32183	1873115688	15884	1.76E-4
32183	1503735914	46821	0.351774
32183	-903613351	27865	2.08E-4
32183	303014811	11022	1.95E-4
32183	-659877802	154398	2.35E-4
32183	-1914827456	28393	1.91E-4
32183	704376526	12623	2.46E-4
32183	34905354	19493	1.8E-4
32183	-1288562661	19997	2.88E-4
32183	674721977	30096	2.14E-4
32183	-557268193	34736	1.610952
32183	1107956071	74193	2.05E-4
32183	993117742	7703	1.79E-4
32183	1972774726	34536	2.51E-4
32183	371391139	19806	1.81E-4
32183	-1932062013	20226	1.96E-4
32183	-1005617046	13465	1.93E-4
32183	2115582057	10718	0.21467
32183	788377314	10363	0.838573
32183	-961980612	102184	2.05E-4
32183	-1322145822	43300	1.94E-4
32183	-1003224903	21676	0.228304
32183	-1171455231	70524	2.04E-4
32183	-1476486648	26371	2.1E-4
32183	-1621796558	32107	2.01E-4
32183	105766672	11142	2.43E-4
32183	1302442828	11387	1.72E-4
32183	291607091	25454	1.89E-4
32183	-986497718	19806	1.75E-4
32183	1583988355	14011	2.76E-4
32183	-701502119	98648	2.48E-4
32183	-711847578	17837	1.75E-4
32183	429171163	221382	1.8E-4
32183	-1347881254	49963	2.56E-4
32183	1027775978	41162	1.92E-4
32183	-53480786	27178	2.07E-4
32183	-1606491191	20232	2.18E-4
32183	221382121	10479	2.0E-4
32183	-1447553923	35548	2.02E-4
32183	-625989541	19558	1.7E-4
32183	-1316681750	34356	1.8E-4
32183	-1561701181	12625	2.03E-4
32183	2145186869	23600	2.02E-4
32183	673201525	45934	1.95E-4
32183	-512287447	34280	2.65E-4
32183	-1304684049	20663	1.88E-4
32183	-1954759010	21823	2.1E-4
32183	1199279226	22394	1.76E-4
32183	-822869618	20941	2.75E-4
32183	1267031730	109093	1.83E-4
32183	-585209461	15399	1.96E-4
32183	-1766301441	12917	2.06E-4
32183	1384280635	20272	3.04E-4
32183	190921859	6753	1.96E-4
32183	229289424	17096	1.75E-4
32183	-1154952779	23293	1.91E-4
32183	724667198	47102	2.07E-4
32183	1006855727	8211	0.201786
32183	1568905628	13275	0.264123
32183	-440953850	43583	1.88E-4
32183	-765465015	26570	0.240775
32183	753304179	24528	2.42E-4
32183	502295250	26436	2.04E-4
32183	1236731373	10523	1.97E-4
32183	-1053178645	29422	1.77E-4
32183	-773744171	9003	2.12E-4
32183	-1464595578	11570	3.49E-4
32183	1996450621	70597	2.33E-4
32183	1598544400	14004	1.92E-4
32184	-1676111540	7063	1.82E-4
32184	261257187	19787	1.9E-4
32184	628018459	17334	1.99E-4
32184	-482856282	25435	2.27E-4
32184	-1782595972	24611	2.13E-4
32184	-599843599	10228	2.64E-4
32184	-329313703	13496	2.34E-4
32184	-2007217592	53362	2.78E-4
32184	1926759722	6811	1.99E-4
32184	1083692962	8630	0.21242
32184	342402698	25311	0.35261
32184	1875720381	43080	2.1E-4
32184	-1673167233	30522	0.32003
32184	1092774080	8851	0.234529
32184	887869628	74675	2.39E-4
32184	188047067	10455	1.95E-4
32184	-1741568763	41526	2.0E-4
32184	-625279861	9626	0.639019
32184	520192670	12153	0.295678
32184	563575334	12140	1.74E-4
32184	-1264915289	72945	1.86E-4
32184	1142265086	13428	1.74E-4
32184	497324638	15371	7.534348
32184	490601822	17180	1.84E-4
32184	-653849001	119255	1.79E-4
32184	1191863654	19235	0.305114
32184	993117742	7703	2.2E-4
32184	2126758839	27118	1.769704
32184	-2102356343	20914	3.36E-4
32184	-243474686	8120	0.320789
32184	-1722873287	8698	0.309855
32184	1881827824	10501	0.013424
32184	-7382658	18240	0.290267
32184	1507591551	53263	2.79E-4
32184	-801280099	10699	2.17E-4
32184	36370081	18861	1.96E-4
32184	-376010182	36653	0.265999
32184	-377104411	57422	0.415645
32184	1817183679	23235	1.99E-4
32184	2017108847	37719	3.63E-4
32184	-1316681750	34355	1.93E-4
32184	-1520908430	21230	1.84E-4
32184	-551099325	23124	1.75E-4
32184	60795702	18776	1.66E-4
32184	-154836144	26233	2.24E-4
32184	-1730446251	20314	2.59E-4
32184	-1768122833	10314	1.9E-4
32184	-1010074925	14419	1.86E-4
32184	-100379393	14141	1.84E-4
32184	1471188350	12167	1.97E-4
32184	-1826984282	10579	2.05E-4
32184	23061342	25961	1.95E-4
32184	1105794380	18304	1.86E-4
32184	1090496486	69815	2.02E-4
32184	-184228252	209889	1.95E-4
32184	1472362854	10239	1.81E-4
32184	433335738	27185	2.04E-4
32184	-435499738	15712	1.87E-4
32184	372907194	17229	2.17E-4
32184	1322367366	6800	1.92E-4
32184	2006978419	64028	2.1E-4
32184	-408729450	13908	1.73E-4
32184	-12983978	18393	2.1E-4
32184	1393463959	21658	1.83E-4
32184	1385013663	15073	2.04E-4
32184	-110846402	32739	2.84E-4
32184	1282102534	14000	0.682562
32184	1418190869	21617	1.83E-4
32184	1902161840	17387	1.66E-4
32184	-549478471	19184	0.304119
32184	29588848	21659	2.57E-4
32184	-1363289553	46325	1.73E-4
32184	-1672178230	26383	1.9E-4
32184	1031342805	31116	3.36E-4
32184	488947530	15312	2.14E-4
32184	1127130443	11130	0.012808
32184	578359546	34527	1.72E-4
32184	-169089387	12866	0.208486
32184	2143739330	14330	2.74E-4
32184	302668975	12266	1.78E-4
32184	821856726	51946	1.9E-4
32184	2115148911	46674	1.84E-4
32184	319522208	37491	2.11E-4
32184	-987426136	35294	1.95E-4
32184	-72942676	25124	2.03E-4
32184	1937658440	30887	1.95E-4
32184	-19821215	23420	1.85E-4
32184	124615941	179070	1.81E-4
32184	-148288854	175526	0.28346
32184	-331718951	18792	1.92E-4
32184	1854187490	288678	0.02316
32184	1034162288	14821	2.0E-4
32184	426746287	35141	2.16E-4
32184	-1443100223	184936	1.89E-4
32184	1135911806	36910	1.82E-4
32184	-121082681	15205	1.95E-4
32184	-336162297	23161	2.2E-4
32184	582110408	21523	1.75E-4
32184	-462277258	44640	1.98E-4
32184	1417229203	30104	0.314079
32184	-127404668	59137	2.22E-4
32184	-499457297	17241	1.97E-4
32184	1454895037	10981	0.20194
32184	-1282763711	36560	1.8E-4
32184	1312310901	19952	2.34E-4
32184	882733934	53869	1.84E-4
32184	-1701404893	27148	2.6E-4
32184	1105831969	10259	2.06E-4
32184	-1099930811	101323	0.62143
32184	1140115370	74619	1.79E-4
32184	-399022211	14224	1.9E-4
32184	-1567755003	10537	1.78E-4
32184	-1428611903	14440	1.91E-4
32184	-925600175	15717	1.89E-4
32184	745018954	22257	1.79E-4
32184	254087071	51223	1.76E-4
32184	411766712	7829	2.03E-4
32184	-1511188576	42467	2.78E-4
32184	831419831	64891	1.82E-4
32184	-1904067949	21381	0.348143
32184	1092774080	8851	1.97E-4
32184	-1577067449	10424	0.199169
32184	-1222657109	15441	2.23E-4
32184	1749920664	6503	2.01E-4
32184	993117742	7703	1.89E-4
32185	1052477662	8202	0.560372
32185	1076454515	6845	0.189959
32185	-1011250267	33629	1.84E-4
32185	-128087605	11845	2.05E-4
32185	69158448	12580	0.299095
32185	1054847275	17497	2.03E-4
32185	1086693246	38522	2.21E-4
32185	-72942676	25125	1.91E-4
32185	-1008232661	12696	2.49E-4
32185	-214065195	65469	2.15E-4
32185	-1140963940	41794	1.92E-4
32185	-566885265	64241	1.79E-4
32185	485094866	54439	1.76E-4
32185	1210526919	38190	2.29E-4
32185	-1058445604	43631	1.82E-4
32185	2097193139	21205	1.9E-4
32185	-1095019305	8969	0.324495
32185	-1204299469	9855	1.68E-4
32185	104747406	18312	1.8E-4
32185	-171821813	13734	1.96E-4
32185	-30512314	10999	2.27E-4
32185	-761277875	15452	0.303416
32185	-282512043	70959	2.68E-4
32185	-96579871	23624	2.0E-4
32185	732418263	14347	0.189333
32185	221666469	12128	1.9E-4
32185	-911909106	6222	0.348581
32185	-1412456442	90257	2.2E-4
32185	-16532097	12234	2.02E-4
32185	-1265878139	15349	1.7E-4
32185	1493421302	9476	0.599953
32185	1907416906	46043	2.06E-4
32185	490601822	17181	1.94E-4
32185	-1728321016	7606	0.259773
32185	-511605475	75401	1.87E-4
32185	985876640	29417	1.76E-4
32185	2036476648	11999	1.7E-4
32185	-1272675312	8585	1.79E-4
32185	-817074312	19154	0.274491
32185	1919150488	111659	1.92E-4
32185	1002935462	11968	2.32E-4
32185	2095524613	10026	1.89E-4
32185	-1517788817	13956	2.28E-4
32185	-2058810436	27304	1.87E-4
32185	724629779	9483	1.88E-4
32185	-2124493599	37101	1.89E-4
32185	-1282763711	36560	1.72E-4
32185	671733758	16689	1.84E-4
32185	-414673206	69130	1.77E-4
32185	-1328470809	12973	2.93E-4
32185	-462277258	44775	1.94E-4
32185	1061952689	37669	1.83E-4
32185	1934019283	58194	1.94E-4
32185	-279494713	15289	1.87E-4
32185	1827440352	9982	0.327383
32185	-1870806940	14182	0.337585
32185	124615941	179070	1.7E-4
32185	-838332694	20740	1.8E-4
32185	1978137907	20627	0.23969
32185	652841666	16520	2.68E-4
32185	-818772127	33806	2.01E-4
32185	-575696144	20540	2.2E-4
32185	-2057776349	43566	1.81E-4
32185	579517456	8957	1.78E-4
32185	-750528405	36190	1.92E-4
32185	1839110497	73551	2.78E-4
32185	-804036140	13392	2.52E-4
32185	1573856312	30070	1.94E-4
32185	1538595215	25035	2.68E-4
32185	-428793499	55853	1.93E-4
32185	-1533060879	22646	1.96E-4
32185	-856259264	8531	2.43E-4
32185	-46425315	36124	0.23587
32185	-1537288801	20873	2.08E-4
32185	306235860	136006	1.69E-4
32185	1465696426	14561	1.79E-4
32185	427775624	12275	1.88E-4
32185	1371269359	7817	2.4E-4
32185	-1484425384	16149	1.78E-4
32185	412394545	45818	0.309019
32185	-346512550	131666	1.98E-4
32185	861815076	15188	1.71E-4
32185	-852938879	23140	2.16E-4
32185	-1004807952	54555	2.04E-4
32185	1301567378	19039	1.91E-4
32185	177334878	12982	0.711615
32185	-956417278	11840	1.8E-4
32185	-395195720	14024	1.92E-4
32185	124615941	179070	1.73E-4
32185	-1622411396	36161	0.278007
32185	-1620510598	34319	0.046309
32185	1560753659	55415	2.38E-4
32185	1271411058	13602	2.59E-4
32185	1239172738	29469	2.36E-4
32185	-1654772070	77199	1.94E-4
32185	-1194631889	21405	1.78E-4
32185	1331773305	24218	2.07E-4
32185	-2015076322	163285	1.76E-4
32185	124615941	179070	1.9E-4
32185	1841926611	9010	2.06E-4
32185	661062883	12537	2.4E-4
32185	-571787169	21564	1.87E-4
32185	-436037577	28221	2.68E-4
32185	-1796491184	95662	1.9E-4
32185	1698168870	15438	1.84E-4
32185	-285275772	22605	1.75E-4
32185	1678642876	36878	2.12E-4
32185	993117742	7703	2.29E-4
32185	1038513387	23498	1.91E-4
32185	-982063192	16531	3.07E-4
32185	-1099679544	26481	2.21E-4
32185	-190613113	167074	1.64E-4
32185	1720980760	11877	2.45E-4
32185	-1165160793	45253	1.82E-4
32185	-1821532743	40200	1.83E-4
32185	-294905026	26018	1.9E-4
32185	-575103340	21474	2.06E-4
32185	1537161408	13579	2.41E-4
32185	43299608	38116	1.81E-4
32185	124615941	179070	1.8E-4
32185	-389463197	289769	1.76E-4
32185	124615941	179070	1.81E-4
32185	-24464038	20553	1.88E-4
32185	1221732022	53845	2.0E-4
32185	310432628	86669	1.96E-4
32185	-167213428	28781	1.9E-4
32185	-1742768927	24010	1.85E-4
32185	515395979	19462	3.31E-4
32185	1321108136	51972	1.99E-4
32185	-649369441	160187	2.52E-4
32185	-589688158	28027	1.87E-4
32185	-838332694	20740	1.97E-4
32185	2146293200	24592	2.04E-4
32185	655218809	14857	2.64E-4
32185	1490016163	19046	1.87E-4
32185	702574332	12804	2.16E-4
32185	-541015951	11890	1.81E-4
32186	501113747	121149	1.76E-4
32186	1181997395	35843	2.07E-4
32186	-591419050	124818	1.8E-4
32186	475972568	15216	0.350438
32186	-1569474308	13676	2.71E-4
32186	-1862290887	14985	1.83E-4
32186	1780673707	18604	1.69E-4
32186	-1248830632	19471	1.9E-4
32186	-604481732	12116	1.83E-4
32186	1020973778	34140	2.18E-4
32186	-1782595972	24611	2.28E-4
32186	811964913	24857	2.46E-4
32186	427637684	16272	1.8E-4
32186	812520187	12320	2.88E-4
32186	-643141464	9736	1.8E-4
32186	1681412850	15237	1.9E-4
32186	-2144574441	53593	1.84E-4
32186	1245283989	15013	1.83E-4
32186	-1639094440	45508	1.73E-4
32186	2077098685	8773	2.85E-4
32186	236738478	60654	0.414531
32186	-1707652019	22087	2.11E-4
32186	-1253353176	66111	0.294305
32186	1196452904	26862	1.72E-4
32186	2112558487	68411	1.78E-4
32186	-599792804	12814	2.0E-4
32186	-1224324581	10048	2.55E-4
32186	-225866173	13331	1.87E-4
32186	-39482998	53249	1.96E-4
32186	81486627	115529	2.56E-4
32186	-1955817663	28552	1.78E-4
32186	-2121479165	22343	1.98E-4
32186	-2104562823	36207	2.09E-4
32186	2064203393	11470	2.04E-4
32186	1109406254	101222	1.93E-4
32186	-580152884	10238	2.36E-4
32186	2118479684	45571	1.74E-4
32186	-1236224807	42881	2.01E-4
32186	2040851397	25806	2.11E-4
32186	124615941	179070	1.96E-4
32186	-1337657778	14334	0.210417
32186	2040851397	8202	0.313368
32186	-1778255647	23717	1.78E-4
32186	-872714953	22865	1.83E-4
32186	737225933	25267	2.11E-4
32186	-11497951	35589	2.13E-4
32186	-891466175	29068	0.230788
32186	276684933	13896	2.5E-4
32186	1799480024	15023	2.25E-4
32186	-110985200	31124	1.85E-4
32186	-2094062427	9126	1.95E-4
32186	-679021300	17737	1.81E-4
32186	1215874669	10444	2.52E-4
32186	1763379329	22224	1.7E-4
32186	-623599546	24203	2.03E-4
32186	1025505854	79078	0.41558
32186	124615941	179070	1.85E-4
32186	-1322666900	9250	0.009482
32186	-366264372	14499	1.81E-4
32186	781128240	12127	0.220589
32186	-1475652642	29385	3.84E-4
32186	831523559	12479	0.307876
32186	1812663319	16157	1.92E-4
32186	589523239	31033	1.8E-4
32186	-2024272976	24109	1.88E-4
32186	-2077073274	38386	1.86E-4
32186	81486627	115529	1.89E-4
32186	186064398	16074	2.05E-4
32186	-304492589	8479	2.07E-4
32186	124615941	179070	2.05E-4
32186	-1016257253	9645	1.77E-4
32186	2010373760	57595	1.84E-4
32186	-1662558573	48206	2.53E-4
32186	-1590969990	22511	1.97E-4
32186	334109538	12114	1.78E-4
32186	1167588914	33913	1.85E-4
32186	-441338059	11245	3.51E-4
32186	-1387334394	22714	1.97E-4
32186	1997797147	94262	2.11E-4
32186	-1973963513	32435	0.453055
32186	1643663111	19573	1.69E-4
32186	-451950065	22914	2.61E-4
32186	1256289041	7373	1.74E-4
32186	82955614	39360	1.78E-4
32186	-1987307015	43633	1.9E-4
32186	634319305	47278	1.77E-4
32186	1726904190	12367	1.76E-4
32186	-1668606836	10767	2.22E-4
32186	603614184	55081	1.82E-4
32186	1975860673	50595	2.4E-4
32186	126002449	40740	1.69E-4
32186	124615941	179070	1.73E-4
32186	-1841531438	43350	2.06E-4
32186	-621386924	13864	0.808486
32186	-343443323	20514	0.392768
32186	1440458872	30487	1.98E-4
32186	1144299560	31859	2.03E-4
32186	-874734433	7482	0.286174
32186	738828499	80383	0.406093
32186	-1689770879	12651	2.13E-4
32186	-1006323567	31653	1.8E-4
32186	-1174757146	38274	1.86E-4
32186	1413115934	29236	2.11E-4
32186	124615941	179070	2.15E-4
32186	-1169744388	13816	2.01E-4
32186	-304382041	12880	0.323919
32186	-1044990884	22634	1.79E-4
32186	1153076609	11906	0.307459
32186	1860198010	25801	1.93E-4
32186	2062818696	20959	0.274639
32186	41222616	31602	2.07E-4
32186	1256289041	7335	1.87E-4
32186	565493446	12646	1.87E-4
32186	1879898468	10813	0.227546
32186	139705088	52598	1.95E-4
32186	-1616312280	24915	2.44E-4
32186	258621717	34419	1.713217
32186	467257636	17949	2.05E-4
32186	-700001954	14801	2.84E-4
32186	2146478657	10427	0.300839
32186	-1928506801	10910	2.89E-4
32186	-1943675341	67574	0.009826
32186	-1621796558	32107	1.95E-4
32186	-1645954762	29805	2.29E-4
32186	677056427	11358	1.92E-4
32186	1780846494	8454	1.79E-4
32186	1393087577	10352	0.193898
32186	1692329894	95296	1.88E-4
32186	-1905232188	37050	1.87E-4
32186	-22180816	14500	2.6E-4
32186	1306880292	15976	2.01E-4
32186	1875915236	68444	1.65E-4
32186	-2072434669	69286	1.7E-4
32186	-1114759278	93393	1.82E-4
32186	-297640894	25250	2.05E-4
32186	-2085258245	17718	1.83E-4
32186	-1108158403	13479	4.02E-4
32186	497588013	25926	2.59E-4
32186	-812911995	44486	2.46E-4
32186	1976899716	45444	1.9E-4
32186	1102043992	99802	0.562031
32186	1607469530	21974	2.61E-4
32186	124615941	179070	1.8E-4
32186	-1512503265	8546	0.678787
32186	89483102	37003	1.85E-4
32186	283161303	23383	1.86E-4
32186	-2001145438	21982	2.06E-4
32186	1052477662	108294	1.71E-4
32186	-1176337540	23559	1.92E-4
32186	64156706	62373	1.79E-4
32186	483504323	11841	1.75E-4
32186	124615941	179070	1.85E-4
32186	-1350949194	66652	1.75E-4
32186	1330900790	11318	0.239481
32187	-1799885471	14919	1.98E-4
32187	-1632168154	26993	1.78E-4
32187	2037397405	16624	1.97E-4
32187	1923646705	23473	0.22154
32187	-1335476941	44320	2.04E-4
32187	-1343348381	99866	2.79E-4
32187	1167367169	8433	1.94E-4
32187	1790369530	73985	1.71E-4
32187	-1782595972	24611	1.97E-4
32187	-229083877	45832	3.03E-4
32187	2145390765	58259	1.83E-4
32187	1677231154	24546	2.84E-4
32187	-1257191624	10471	0.299109
32187	472956209	26098	2.45E-4
32187	-1790674534	33787	2.01E-4
32187	1382224751	11683	3.81E-4
32187	-1804175858	15867	2.01E-4
32187	687997634	57011	1.86E-4
32187	168405083	33839	1.93E-4
32187	-541015951	11887	1.98E-4
32187	421707416	81927	0.37399
32187	-876411357	150518	2.12E-4
32187	-732482506	16486	2.16E-4
32187	996096351	45572	2.22E-4
32187	-1524165043	39186	1.76E-4
32187	1747795573	12468	1.83E-4
32187	-476068413	18983	2.41E-4
32187	2018324449	16411	1.77E-4
32187	124615941	179070	1.81E-4
32187	-1635102372	10573	1.81E-4
32187	-1301996605	28423	2.5E-4
32187	255630926	33879	2.22E-4
32187	-823509747	55477	2.25E-4
32187	-421527163	20086	1.98E-4
32187	2042321099	42188	2.13E-4
32187	756783298	7857	2.05E-4
32187	828784813	45389	1.8E-4
32187	-417549222	58174	1.95E-4
32187	-1105305297	124003	1.75E-4
32187	9701171	11420	1.99E-4
32187	993117742	7703	1.72E-4
32187	-643285972	62674	2.35E-4
32187	-1913889794	32369	2.0E-4
32187	124615941	179070	2.05E-4
32187	-1113430451	27496	2.66E-4
32187	-1057176623	22308	2.47E-4
32187	1688750014	15535	1.82E-4
32187	214320771	23222	1.88E-4
32187	-45062324	17021	0.334751
32187	-106779441	38931	1.97E-4
32187	-1184525230	34347	1.71E-4
32187	-954463906	48206	1.93E-4
32187	615241208	49754	1.88E-4
32187	-80906166	20546	2.89E-4
32187	-275445441	81395	1.78E-4
32187	836373756	7047	1.97E-4
32187	73084966	87932	0.39579
32187	1688237806	41266	0.278311
32187	994790939	40404	0.322768
32187	1837655877	9729	1.77E-4
32187	579836054	25023	2.03E-4
32187	2100015091	24388	2.3E-4
32187	1867297853	25473	2.29E-4
32187	1318772175	51846	2.61E-4
32187	-1011250267	33629	2.01E-4
32187	993117742	7703	1.98E-4
32187	-890084492	14939	0.316473
32187	-291178615	15642	2.29E-4
32187	-1654056819	49622	2.38E-4
32187	-1898749986	9961	2.59E-4
32187	329204497	34327	2.58E-4
32187	-1684141526	8858	2.86E-4
32187	-1162785458	31222	0.231111
32187	1069142725	20255	2.02E-4
32187	993117742	7703	1.72E-4
32187	-1460234468	8591	2.24E-4
32187	-194850971	20442	2.58E-4
32187	-252575683	31858	1.83E-4
32187	-449127699	100947	2.3E-4
32187	-2105216680	21496	2.86E-4
32187	-1797324079	18059	1.88E-4
32187	-1350848499	18635	1.96E-4
32187	1964017711	35248	0.308705
32187	598695470	176458	1.89E-4
32187	-10486491	126947	3.43E-4
32187	-1350848499	75169	2.23E-4
32187	915516442	19852	1.86E-4
32187	720293663	15135	0.323379
32187	-1502516545	10069	2.07E-4
32187	921278664	20264	1.7E-4
32187	975312097	22125	0.366957
32187	1815239245	21741	1.89E-4
32187	970552227	16626	1.86E-4
32187	-83694963	11449	1.93E-4
32187	-382452380	15573	1.99E-4
32187	1558740628	13947	1.91E-4
32187	1019046074	85009	1.81E-4
32187	124615941	179070	2.17E-4
32187	-1815150623	14971	2.72E-4
32187	-2139937138	14180	2.39E-4
32187	-1316681750	34356	2.0E-4
32187	11046685	28658	1.84E-4
32187	-1568064704	19459	1.95E-4
32187	-1409987531	29061	1.77E-4
32187	760161162	61136	2.11E-4
32187	2033320975	15561	2.3E-4
32187	-1886844349	61155	2.09E-4
32187	124615941	179070	2.45E-4
32187	122216435	12464	0.250222
32187	124615941	179070	1.79E-4
32187	1007783621	27760	2.04E-4
32187	-1816218298	12142	0.575653
32187	675576185	72055	2.01E-4
32187	1447026861	12308	0.212926
32187	17206924	40167	3.63E-4
32187	-1979646009	65841	2.16E-4
32187	1799199044	21848	2.87E-4
32187	-1095084557	36068	1.94E-4
32187	863640467	23701	1.78E-4
32187	1778078318	9529	1.71E-4
32187	-1420215975	25453	1.81E-4
32188	-63277577	14058	1.98E-4
32188	-1527262522	13052	0.220589
32188	-274052061	20520	1.84E-4
32188	-364303920	29570	1.73E-4
32188	870317500	24183	1.91E-4
32188	601488192	37378	1.76E-4
32188	1722616085	49300	2.63E-4
32188	2100015091	24386	2.63E-4
32188	1871433166	52346	1.83E-4
32188	2066903416	8527	1.86E-4
32188	1443883114	13935	1.98E-4
32188	-1978762649	23912	2.38E-4
32188	-1316681750	34355	1.98E-4
32188	-528471349	6696	2.55E-4
32188	-1823463541	33203	0.034934
32188	-1316681750	34356	1.9E-4
32188	-1473371209	11286	1.76E-4
32188	-1564709954	40069	0.211885
32188	1013093578	6637	0.187371
32188	-653092989	30960	1.9E-4
32188	-566697047	16598	2.53E-4
32188	-983712699	13344	1.75E-4
32188	154039300	38486	2.05E-4
